label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
W,0.362136,0.473996,0.000000,0.373805,0.510005,-0.019145,0.405353,0.524019,-0.026632,0.429959,0.490683,-0.031976,0.451303,0.459872,-0.038268,0.477132,0.528080,-0.020234,0.524586,0.547058,-0.029405,0.552881,0.558106,-0.036512,0.580326,0.568630,-0.042429,0.483284,0.491564,-0.022593,0.538446,0.492264,-0.030013,0.571467,0.492006,-0.039967,0.599975,0.494470,-0.047450,0.474023,0.458003,-0.026776,0.521000,0.444678,-0.044942,0.552349,0.438206,-0.062654,0.581090,0.432927,-0.074339,0.453044,0.428433,-0.031740,0.461676,0.434459,-0.051729,0.439351,0.446768,-0.058961,0.418004,0.453965,-0.062730
W,0.364225,0.474325,0.000000,0.375301,0.509968,-0.018638,0.406646,0.523350,-0.025390,0.431789,0.489486,-0.029969,0.452510,0.459114,-0.035283,0.477840,0.526629,-0.019092,0.525703,0.545713,-0.027787,0.554313,0.557408,-0.034346,0.581907,0.568419,-0.039796,0.483326,0.490448,-0.021510,0.538971,0.490959,-0.028558,0.572156,0.490236,-0.037692,0.600880,0.492944,-0.044338,0.473812,0.457388,-0.025768,0.521084,0.444129,-0.043737,0.551938,0.436895,-0.059980,0.580939,0.432122,-0.070195,0.452761,0.428282,-0.030808,0.464073,0.432977,-0.050096,0.442129,0.443675,-0.055787,0.421119,0.449981,-0.058180
W,0.365116,0.474293,0.000000,0.375420,0.511041,-0.019710,0.407047,0.525598,-0.026388,0.432170,0.491418,-0.030476,0.451919,0.460519,-0.035284,0.476928,0.527322,-0.020114,0.524139,0.546298,-0.029611,0.552506,0.558457,-0.036720,0.580000,0.569900,-0.042372,0.482726,0.491062,-0.022124,0.538642,0.491731,-0.029645,0.572015,0.491400,-0.039029,0.600661,0.494125,-0.045524,0.473601,0.458188,-0.026075,0.520303,0.445281,-0.044901,0.550419,0.437787,-0.061604,0.578924,0.433015,-0.071703,0.452559,0.429695,-0.030843,0.462243,0.434014,-0.051414,0.439347,0.444436,-0.057561,0.418020,0.450468,-0.059844
W,0.364444,0.473702,0.000000,0.375607,0.509686,-0.019187,0.406626,0.523989,-0.026386,0.431492,0.489826,-0.031252,0.452550,0.458158,-0.036925,0.477946,0.526430,-0.020255,0.525099,0.545386,-0.029374,0.553489,0.556601,-0.036129,0.580891,0.567192,-0.041732,0.483589,0.490070,-0.022539,0.538608,0.490627,-0.030118,0.571326,0.490106,-0.039565,0.599608,0.492270,-0.046358,0.474030,0.457059,-0.026651,0.520524,0.443672,-0.045078,0.550790,0.437120,-0.062051,0.579249,0.432346,-0.072829,0.452874,0.428426,-0.031522,0.461055,0.432888,-0.051573,0.438877,0.444077,-0.058264,0.418357,0.450437,-0.061352
W,0.362661,0.469898,0.000000,0.374580,0.507076,-0.018506,0.406125,0.524777,-0.024685,0.431572,0.489865,-0.028717,0.451623,0.455940,-0.033231,0.475926,0.524912,-0.016940,0.523633,0.543063,-0.024887,0.553038,0.554211,-0.031085,0.580936,0.563891,-0.036368,0.481797,0.487207,-0.019173,0.537913,0.486767,-0.026458,0.571190,0.487018,-0.035705,0.599590,0.489774,-0.042247,0.472661,0.454338,-0.023259,0.520299,0.440527,-0.041221,0.549940,0.434364,-0.056925,0.577796,0.429824,-0.066556,0.452115,0.426037,-0.028163,0.465761,0.434345,-0.047427,0.443994,0.445406,-0.052638,0.422961,0.451453,-0.054500
W,0.360621,0.469311,0.000000,0.373340,0.507816,-0.018761,0.405062,0.524648,-0.025702,0.429198,0.490353,-0.030710,0.448422,0.456637,-0.036538,0.475612,0.523402,-0.018607,0.522752,0.542196,-0.027570,0.551929,0.553705,-0.034538,0.579667,0.563699,-0.040400,0.481096,0.485973,-0.021245,0.536784,0.485186,-0.028614,0.569844,0.484894,-0.038291,0.597983,0.486944,-0.045483,0.471243,0.453133,-0.025772,0.517908,0.438594,-0.043756,0.548294,0.432510,-0.060565,0.576443,0.427577,-0.071474,0.450009,0.425161,-0.031161,0.459269,0.432214,-0.051082,0.437446,0.445213,-0.057898,0.417085,0.452726,-0.061229
W,0.363030,0.469824,0.000000,0.374462,0.507368,-0.019585,0.404727,0.526482,-0.026931,0.429272,0.490845,-0.032011,0.448548,0.455244,-0.037865,0.476084,0.525335,-0.020278,0.523481,0.543094,-0.029508,0.552586,0.553991,-0.036339,0.580342,0.563658,-0.042020,0.482281,0.487259,-0.022436,0.537715,0.487324,-0.030719,0.571073,0.487019,-0.040643,0.599464,0.488624,-0.047644,0.473060,0.454323,-0.026349,0.519321,0.439515,-0.045037,0.549045,0.432308,-0.061602,0.576707,0.426550,-0.071971,0.452274,0.426017,-0.031111,0.461361,0.432037,-0.051318,0.438975,0.442971,-0.057670,0.417978,0.449006,-0.060364
W,0.363357,0.470479,0.000000,0.375608,0.507572,-0.019155,0.406163,0.526414,-0.026443,0.431347,0.490992,-0.031474,0.451159,0.454998,-0.037303,0.477929,0.525052,-0.020992,0.525860,0.545050,-0.030024,0.554623,0.557217,-0.036413,0.582117,0.568108,-0.041725,0.483547,0.487005,-0.023385,0.539191,0.488165,-0.031378,0.572391,0.488416,-0.041059,0.600679,0.490259,-0.047931,0.473913,0.454015,-0.027435,0.519948,0.439959,-0.046124,0.549836,0.433370,-0.063025,0.577956,0.427832,-0.073685,0.452814,0.425869,-0.032245,0.460581,0.432122,-0.052252,0.437894,0.443797,-0.058788,0.416718,0.449854,-0.061737
W,0.362670,0.471930,0.000000,0.375165,0.506483,-0.018396,0.406965,0.520467,-0.025731,0.430579,0.484255,-0.031153,0.450415,0.449463,-0.037627,0.477337,0.523574,-0.020542,0.525514,0.544589,-0.029442,0.554030,0.557317,-0.036311,0.581790,0.569225,-0.042182,0.482444,0.486066,-0.023208,0.537681,0.485498,-0.030684,0.570565,0.483876,-0.040751,0.599235,0.485391,-0.048474,0.472229,0.452774,-0.027487,0.518881,0.438704,-0.045585,0.549618,0.431013,-0.062850,0.578578,0.424734,-0.074276,0.450429,0.424176,-0.032450,0.461897,0.429348,-0.051666,0.440129,0.442518,-0.057818,0.418654,0.450192,-0.060976
W,0.361659,0.470236,0.000000,0.373564,0.507250,-0.019668,0.404290,0.522372,-0.027617,0.427548,0.485262,-0.033441,0.446586,0.450380,-0.040253,0.476304,0.521632,-0.021904,0.523703,0.541624,-0.031802,0.552648,0.553982,-0.039249,0.580442,0.565620,-0.045438,0.481379,0.484090,-0.024282,0.536427,0.483327,-0.032861,0.569977,0.482402,-0.043489,0.598938,0.484363,-0.051421,0.471177,0.451272,-0.028400,0.517416,0.436320,-0.047349,0.547979,0.428238,-0.064783,0.576661,0.422373,-0.076113,0.449184,0.423391,-0.033339,0.458766,0.428208,-0.053458,0.436779,0.440560,-0.060178,0.415577,0.448305,-0.063520
W,0.362450,0.469502,0.000000,0.374728,0.505520,-0.018394,0.405073,0.520953,-0.025748,0.428419,0.486506,-0.031144,0.447933,0.453462,-0.037409,0.476173,0.518214,-0.020584,0.523270,0.537602,-0.030176,0.551758,0.550577,-0.037279,0.579455,0.561812,-0.043043,0.481126,0.480952,-0.023524,0.536706,0.479442,-0.031703,0.570089,0.478861,-0.041608,0.599483,0.480959,-0.048680,0.470833,0.448576,-0.028101,0.515233,0.433463,-0.046898,0.544693,0.425904,-0.063468,0.573021,0.420180,-0.073777,0.449006,0.421095,-0.033403,0.456834,0.426783,-0.053474,0.434435,0.439826,-0.059624,0.413675,0.447855,-0.062204
W,0.361318,0.468605,0.000000,0.373884,0.505564,-0.019347,0.404183,0.521907,-0.027454,0.428585,0.487438,-0.033485,0.448206,0.453599,-0.040247,0.477156,0.519219,-0.022171,0.525674,0.539026,-0.031734,0.554472,0.551124,-0.038882,0.581952,0.562771,-0.044887,0.481295,0.482396,-0.024763,0.536728,0.482928,-0.032870,0.569716,0.481958,-0.043025,0.598094,0.483965,-0.050812,0.470616,0.450344,-0.029024,0.516690,0.435990,-0.046822,0.547423,0.428681,-0.063161,0.576111,0.423451,-0.074046,0.448452,0.422952,-0.034221,0.458873,0.428090,-0.052418,0.438040,0.441418,-0.058143,0.417455,0.449298,-0.061169
W,0.361888,0.469196,0.000000,0.374477,0.506198,-0.018606,0.405175,0.522981,-0.025731,0.429659,0.488425,-0.030915,0.449686,0.455125,-0.036900,0.475786,0.519960,-0.019929,0.523230,0.538808,-0.029111,0.551881,0.551463,-0.035951,0.579170,0.562870,-0.041614,0.480317,0.483185,-0.022645,0.536155,0.482128,-0.030238,0.569687,0.480873,-0.040151,0.598735,0.482550,-0.047549,0.470021,0.451181,-0.027096,0.515104,0.436633,-0.045122,0.545690,0.430001,-0.061914,0.574953,0.425609,-0.072822,0.448692,0.423885,-0.032364,0.458003,0.429869,-0.051513,0.436631,0.443575,-0.057961,0.416606,0.452394,-0.061222
W,0.361648,0.468738,0.000000,0.373508,0.504277,-0.018618,0.403517,0.519566,-0.026524,0.426490,0.486818,-0.032675,0.446831,0.455774,-0.039927,0.476111,0.520212,-0.020312,0.523255,0.539066,-0.030103,0.551578,0.551958,-0.037732,0.579094,0.563672,-0.043980,0.480877,0.483302,-0.023328,0.536252,0.480609,-0.031864,0.569238,0.478563,-0.042496,0.598460,0.480463,-0.050212,0.470694,0.451047,-0.028023,0.515739,0.435964,-0.047021,0.546460,0.429070,-0.064188,0.575646,0.424785,-0.075260,0.449467,0.423610,-0.033487,0.458128,0.428217,-0.054015,0.435413,0.440131,-0.060591,0.414318,0.448406,-0.063638
W,0.363082,0.467024,0.000000,0.374796,0.503382,-0.019436,0.404636,0.518626,-0.026774,0.428184,0.483999,-0.031761,0.448187,0.451225,-0.037415,0.476883,0.518715,-0.021612,0.524083,0.540127,-0.030736,0.552294,0.552739,-0.037416,0.579981,0.564286,-0.042996,0.482039,0.482189,-0.024140,0.537635,0.482857,-0.031587,0.570528,0.481658,-0.041249,0.599724,0.483291,-0.048430,0.472015,0.449769,-0.028409,0.517132,0.435110,-0.046560,0.547057,0.426995,-0.063296,0.576428,0.420936,-0.074020,0.449970,0.421766,-0.033528,0.459550,0.426505,-0.052293,0.437592,0.438724,-0.057862,0.416623,0.445274,-0.060411
W,0.361629,0.468061,0.000000,0.373761,0.504047,-0.018402,0.403880,0.519258,-0.025765,0.427639,0.486380,-0.031183,0.447591,0.454091,-0.037348,0.476026,0.520367,-0.020228,0.523479,0.541472,-0.028740,0.551764,0.554026,-0.035259,0.579293,0.566127,-0.040911,0.480785,0.484160,-0.023141,0.536278,0.484488,-0.030184,0.569349,0.482554,-0.039803,0.598446,0.484253,-0.047222,0.470354,0.451992,-0.027699,0.516585,0.436522,-0.045141,0.547287,0.427616,-0.061179,0.576639,0.421723,-0.071710,0.448186,0.424165,-0.033082,0.460194,0.428146,-0.050812,0.438873,0.440216,-0.055669,0.417638,0.447811,-0.058025
W,0.362355,0.466653,0.000000,0.375164,0.503602,-0.017518,0.405384,0.521028,-0.024274,0.429246,0.487976,-0.029255,0.448336,0.455159,-0.035097,0.475236,0.518737,-0.018757,0.522017,0.537817,-0.027617,0.550328,0.550865,-0.034384,0.577656,0.562306,-0.040008,0.480338,0.481608,-0.022033,0.536228,0.480866,-0.029465,0.569831,0.480688,-0.039275,0.599203,0.482762,-0.046431,0.470268,0.449158,-0.026915,0.515027,0.434434,-0.045157,0.544975,0.427670,-0.061951,0.573510,0.422090,-0.072546,0.448909,0.421255,-0.032463,0.457632,0.428434,-0.052141,0.435680,0.441763,-0.058385,0.415223,0.449561,-0.061180
W,0.359846,0.467415,0.000000,0.371603,0.502776,-0.017981,0.401932,0.517834,-0.025273,0.424949,0.483693,-0.030748,0.444284,0.450964,-0.037221,0.473571,0.518707,-0.019718,0.520919,0.537180,-0.028880,0.549069,0.548701,-0.035709,0.576558,0.559632,-0.041396,0.478987,0.482160,-0.022861,0.534381,0.480950,-0.030634,0.567524,0.479124,-0.040372,0.596893,0.480762,-0.047450,0.468913,0.449536,-0.027653,0.514572,0.433941,-0.046065,0.545385,0.425346,-0.062761,0.574638,0.418999,-0.073416,0.447340,0.421133,-0.033148,0.456178,0.425453,-0.052596,0.434095,0.436827,-0.058411,0.413039,0.443955,-0.060998
W,0.360723,0.462892,0.000000,0.373314,0.499088,-0.018318,0.403713,0.516958,-0.025602,0.428142,0.484538,-0.030964,0.447852,0.450923,-0.037170,0.474539,0.515616,-0.020613,0.522820,0.534708,-0.029560,0.551213,0.546572,-0.035952,0.578551,0.557349,-0.041273,0.479537,0.478979,-0.023602,0.535768,0.479685,-0.031273,0.568924,0.479167,-0.040965,0.597887,0.480848,-0.048029,0.469385,0.446496,-0.028184,0.514482,0.432245,-0.046485,0.545299,0.425354,-0.063442,0.574827,0.419926,-0.074325,0.448227,0.418230,-0.033494,0.456176,0.425051,-0.052758,0.434108,0.437902,-0.059103,0.413480,0.445014,-0.062214
W,0.367107,0.466748,0.000000,0.381473,0.502347,-0.017477,0.413487,0.518015,-0.023989,0.438288,0.485933,-0.028669,0.458104,0.452336,-0.034059,0.480999,0.517717,-0.017810,0.528389,0.537165,-0.025546,0.556315,0.550248,-0.031748,0.583587,0.561854,-0.037112,0.485921,0.480529,-0.020520,0.541120,0.481715,-0.027254,0.574386,0.482536,-0.036783,0.603653,0.484722,-0.043922,0.476037,0.448271,-0.024802,0.521691,0.436106,-0.042184,0.551673,0.429503,-0.058645,0.579998,0.423320,-0.069138,0.455439,0.421024,-0.029766,0.466961,0.429215,-0.048430,0.445565,0.441414,-0.054330,0.424921,0.447624,-0.057053
W,0.368812,0.466605,0.000000,0.381716,0.502113,-0.016984,0.412259,0.519313,-0.023623,0.438224,0.487494,-0.028712,0.459665,0.456190,-0.034621,0.482974,0.518687,-0.016960,0.529974,0.538423,-0.024550,0.557750,0.551506,-0.030424,0.584511,0.563038,-0.035499,0.488278,0.482018,-0.019993,0.543860,0.482773,-0.026482,0.576825,0.482927,-0.035696,0.605877,0.485549,-0.042536,0.478415,0.449736,-0.024622,0.524012,0.436056,-0.041936,0.554106,0.429845,-0.058332,0.582834,0.425019,-0.068859,0.457922,0.421734,-0.029898,0.467855,0.428840,-0.048666,0.445605,0.441260,-0.054899,0.424837,0.448984,-0.057900
W,0.367217,0.464258,0.000000,0.380553,0.500865,-0.017693,0.411493,0.517221,-0.024709,0.436542,0.485440,-0.029992,0.456857,0.453906,-0.036151,0.480753,0.516749,-0.018270,0.528374,0.536813,-0.026699,0.556570,0.550118,-0.033366,0.583510,0.561995,-0.038912,0.485907,0.480159,-0.021100,0.541169,0.482062,-0.027587,0.574481,0.482545,-0.037291,0.603300,0.484767,-0.044573,0.476105,0.447528,-0.025632,0.522382,0.435490,-0.043252,0.552643,0.428654,-0.060741,0.580961,0.423013,-0.072030,0.455396,0.419688,-0.030788,0.464404,0.427473,-0.050532,0.442594,0.440647,-0.057887,0.422244,0.448669,-0.061576
W,0.364998,0.462542,0.000000,0.377798,0.499438,-0.018993,0.408590,0.515694,-0.027006,0.434189,0.483858,-0.033156,0.455411,0.453424,-0.040054,0.479875,0.515839,-0.021122,0.527748,0.536550,-0.030442,0.555778,0.549110,-0.037488,0.582896,0.561027,-0.043387,0.484655,0.479596,-0.023837,0.540615,0.481074,-0.030987,0.573214,0.480648,-0.040686,0.602168,0.483403,-0.048265,0.474490,0.447494,-0.028284,0.521221,0.433012,-0.045572,0.552375,0.425638,-0.061772,0.582157,0.420673,-0.072652,0.453278,0.419824,-0.033660,0.463666,0.425727,-0.051905,0.442466,0.439761,-0.057856,0.422146,0.448495,-0.061077
W,0.364593,0.459949,0.000000,0.377187,0.497369,-0.018938,0.407868,0.514349,-0.027218,0.434089,0.483414,-0.033755,0.455679,0.453222,-0.040975,0.479895,0.513144,-0.021229,0.527751,0.533804,-0.030679,0.555687,0.546492,-0.037749,0.582569,0.558762,-0.043636,0.484628,0.476731,-0.023801,0.540762,0.478369,-0.031619,0.573551,0.478425,-0.041422,0.602669,0.481950,-0.048985,0.474303,0.444952,-0.028030,0.520803,0.430762,-0.045279,0.551780,0.423296,-0.060697,0.581174,0.418734,-0.070970,0.453188,0.417667,-0.033235,0.464548,0.424012,-0.050818,0.443995,0.437976,-0.056229,0.423963,0.447584,-0.059106
W,0.377913,0.515405,-0.000000,0.396554,0.485872,-0.020681,0.427884,0.481234,-0.027170,0.447603,0.515713,-0.030662,0.460426,0.550878,-0.034044,0.480858,0.487040,-0.013177,0.520842,0.474046,-0.022164,0.545957,0.469128,-0.030783,0.569804,0.466241,-0.038365,0.483340,0.516959,-0.012901,0.533205,0.516507,-0.021608,0.561404,0.516170,-0.029992,0.587616,0.516511,-0.036400,0.474300,0.542709,-0.015199,0.515549,0.556189,-0.031580,0.540751,0.563427,-0.043445,0.566922,0.572230,-0.051396,0.454947,0.563793,-0.018713,0.477180,0.570138,-0.035219,0.463262,0.558003,-0.037437,0.446576,0.548396,-0.038039
W,0.377222,0.518849,-0.000000,0.396209,0.490885,-0.019238,0.426753,0.487276,-0.025680,0.446491,0.521703,-0.029560,0.458435,0.557743,-0.033500,0.480435,0.492735,-0.012239,0.520663,0.480176,-0.021126,0.545384,0.474291,-0.030026,0.568090,0.469954,-0.037720,0.482526,0.522705,-0.012598,0.533662,0.523725,-0.020840,0.561946,0.523507,-0.029250,0.587880,0.523723,-0.035975,0.472852,0.548432,-0.015384,0.515972,0.562498,-0.031666,0.541570,0.570281,-0.043806,0.567451,0.578996,-0.052228,0.453402,0.568835,-0.019204,0.475927,0.576914,-0.035841,0.462184,0.565261,-0.038374,0.445381,0.555261,-0.039402
W,0.375559,0.522600,-0.000000,0.396033,0.494449,-0.020294,0.427638,0.491562,-0.026273,0.446701,0.527593,-0.029581,0.458517,0.562703,-0.032982,0.480563,0.496776,-0.011670,0.521694,0.484287,-0.020955,0.547135,0.479168,-0.030306,0.570779,0.475739,-0.038313,0.482872,0.527671,-0.011459,0.533348,0.529039,-0.019327,0.562121,0.528950,-0.027884,0.588005,0.529191,-0.034820,0.473746,0.554037,-0.013992,0.515502,0.569043,-0.029688,0.541202,0.576468,-0.042213,0.567025,0.585481,-0.051059,0.454635,0.574868,-0.017805,0.476743,0.581022,-0.034395,0.463923,0.569573,-0.037437,0.448089,0.560345,-0.038811
W,0.372769,0.534186,-0.000000,0.391402,0.505285,-0.021808,0.423270,0.503391,-0.028097,0.443434,0.539132,-0.031067,0.454238,0.575754,-0.033993,0.478815,0.509744,-0.013763,0.521320,0.496946,-0.022675,0.547352,0.492306,-0.031259,0.572306,0.488878,-0.038724,0.480578,0.540878,-0.013059,0.532283,0.543560,-0.021473,0.561045,0.544868,-0.029719,0.587577,0.546354,-0.035924,0.470515,0.567300,-0.015051,0.512360,0.582639,-0.031587,0.539679,0.591788,-0.044344,0.567574,0.602379,-0.052929,0.450667,0.587980,-0.018306,0.472489,0.596062,-0.035329,0.458850,0.584313,-0.038055,0.442344,0.574600,-0.038941
W,0.372179,0.538589,-0.000000,0.392473,0.508167,-0.020707,0.424482,0.503575,-0.027141,0.444370,0.538862,-0.030652,0.454277,0.576492,-0.034649,0.480061,0.513014,-0.013765,0.523289,0.497970,-0.022911,0.549959,0.491446,-0.032005,0.574802,0.486826,-0.039880,0.482284,0.545225,-0.013831,0.536335,0.547735,-0.022420,0.565353,0.548229,-0.031100,0.591105,0.548766,-0.037685,0.472517,0.572520,-0.016407,0.516792,0.587683,-0.034109,0.545213,0.596331,-0.048145,0.573340,0.606268,-0.057602,0.452524,0.594487,-0.019963,0.474727,0.601112,-0.038717,0.459308,0.587705,-0.042157,0.440604,0.576141,-0.043416
W,0.372032,0.549957,-0.000000,0.393320,0.515663,-0.020037,0.426708,0.509157,-0.026324,0.447994,0.544694,-0.029749,0.459974,0.583493,-0.033732,0.484500,0.522157,-0.013663,0.529479,0.505443,-0.022206,0.556911,0.498169,-0.030893,0.583017,0.493856,-0.038652,0.486259,0.555730,-0.014353,0.542780,0.558293,-0.022955,0.572937,0.558102,-0.031465,0.600070,0.558304,-0.037899,0.475751,0.583924,-0.017428,0.522211,0.599483,-0.035586,0.552387,0.607641,-0.049568,0.582516,0.617237,-0.058944,0.454573,0.606840,-0.021345,0.479103,0.615729,-0.040056,0.462430,0.600780,-0.042700,0.442309,0.587541,-0.043485
W,0.378947,0.548005,-0.000000,0.398766,0.512230,-0.023115,0.433755,0.502705,-0.030094,0.459406,0.535408,-0.032840,0.474623,0.571789,-0.035976,0.496385,0.511210,-0.020974,0.546811,0.494341,-0.029784,0.575616,0.486672,-0.037068,0.602706,0.484341,-0.043731,0.497039,0.547581,-0.020337,0.558245,0.549517,-0.029902,0.591049,0.550009,-0.037617,0.621259,0.552271,-0.043052,0.486042,0.579233,-0.021984,0.536675,0.592689,-0.042596,0.570721,0.601197,-0.058222,0.604696,0.612574,-0.067994,0.464281,0.605571,-0.024275,0.491609,0.608911,-0.045323,0.474594,0.595149,-0.049103,0.453584,0.583816,-0.050179
W,0.378339,0.544391,-0.000000,0.400142,0.504908,-0.021860,0.436636,0.493378,-0.029146,0.463044,0.525562,-0.033004,0.479219,0.563194,-0.037431,0.500975,0.508068,-0.018130,0.552210,0.490870,-0.026239,0.581692,0.483141,-0.033603,0.609519,0.481008,-0.040670,0.501350,0.544964,-0.018176,0.564526,0.546584,-0.028001,0.598119,0.547307,-0.035615,0.629142,0.548979,-0.040986,0.489739,0.577081,-0.020489,0.542698,0.591120,-0.040701,0.576733,0.599762,-0.054671,0.610481,0.610263,-0.063374,0.467221,0.604149,-0.023526,0.496976,0.608581,-0.044031,0.479382,0.590013,-0.046347,0.457131,0.574085,-0.046394
W,0.379796,0.553705,-0.000000,0.400654,0.512396,-0.024786,0.436682,0.498869,-0.033317,0.465199,0.531081,-0.038007,0.485189,0.568857,-0.043031,0.503985,0.512468,-0.018601,0.555001,0.494963,-0.027810,0.584982,0.487752,-0.036247,0.612603,0.485272,-0.044059,0.504632,0.551814,-0.017833,0.566864,0.552699,-0.027574,0.600966,0.553086,-0.036215,0.631062,0.554541,-0.042502,0.492871,0.585389,-0.019868,0.545105,0.598868,-0.040035,0.580747,0.606407,-0.055609,0.614514,0.616174,-0.065953,0.470308,0.614105,-0.022945,0.497407,0.612575,-0.044722,0.481697,0.593461,-0.049299,0.461376,0.578325,-0.051039
W,0.380556,0.550253,-0.000000,0.403361,0.511412,-0.023177,0.440927,0.500230,-0.030800,0.468151,0.533736,-0.034630,0.486848,0.571499,-0.038849,0.506823,0.516244,-0.019245,0.559212,0.498501,-0.028079,0.589006,0.490934,-0.036028,0.617090,0.489225,-0.043380,0.506756,0.554360,-0.018798,0.571297,0.556940,-0.028849,0.605319,0.557588,-0.036617,0.636807,0.559203,-0.042162,0.494819,0.586926,-0.020795,0.548745,0.602723,-0.041701,0.583322,0.611576,-0.056324,0.617557,0.621896,-0.065388,0.471650,0.614224,-0.023528,0.502850,0.617803,-0.044558,0.486309,0.598564,-0.047160,0.465054,0.581320,-0.047351
W,0.382285,0.554433,-0.000000,0.405219,0.515081,-0.023886,0.443244,0.504942,-0.031946,0.470769,0.539571,-0.036153,0.488299,0.579413,-0.040799,0.509166,0.521692,-0.020224,0.561527,0.503847,-0.029073,0.592025,0.496805,-0.037074,0.620593,0.495464,-0.044623,0.508841,0.559603,-0.019681,0.573428,0.562632,-0.029614,0.607985,0.563191,-0.037440,0.639565,0.564577,-0.043332,0.496513,0.591556,-0.021645,0.551528,0.609602,-0.042828,0.586061,0.619091,-0.057954,0.619784,0.629785,-0.067610,0.473149,0.617273,-0.024387,0.504118,0.623243,-0.046079,0.486732,0.605913,-0.049374,0.464514,0.589858,-0.050217
W,0.379233,0.559087,-0.000000,0.403623,0.518642,-0.024614,0.442179,0.507545,-0.032831,0.469352,0.543170,-0.037061,0.486567,0.584214,-0.041553,0.508744,0.526016,-0.019618,0.560928,0.509034,-0.028576,0.592121,0.502397,-0.037015,0.621825,0.500627,-0.045104,0.508580,0.564429,-0.019116,0.573105,0.567665,-0.029207,0.607678,0.568498,-0.037609,0.639731,0.569842,-0.044099,0.496094,0.596121,-0.021287,0.549500,0.614000,-0.042373,0.583463,0.625110,-0.057719,0.617500,0.637044,-0.067758,0.472142,0.621703,-0.024376,0.503207,0.627566,-0.046020,0.485917,0.610906,-0.049264,0.464070,0.594975,-0.050213
W,0.379549,0.560864,-0.000000,0.402424,0.521835,-0.022390,0.442063,0.514016,-0.029259,0.467596,0.550937,-0.032092,0.482865,0.591833,-0.035532,0.504943,0.531224,-0.021007,0.556557,0.514387,-0.029711,0.586960,0.506818,-0.037153,0.615758,0.505255,-0.044286,0.504673,0.568393,-0.021258,0.570032,0.572405,-0.031986,0.605239,0.572586,-0.039820,0.638061,0.574347,-0.045282,0.492046,0.600092,-0.023588,0.546930,0.618921,-0.046208,0.581607,0.627510,-0.061120,0.616733,0.638786,-0.069986,0.467583,0.625714,-0.026333,0.498960,0.633017,-0.048395,0.480507,0.613793,-0.050542,0.457817,0.596976,-0.050304
